"alpha","phi","tau","Aff","Apt","AptNet","AptNet_market","E_apt","Erent","Tax","PV","Density","Q1","Q2","Q3","Q4","Q5","Erent_chg","Erent_chg_perc","AptNet_chg","Aff_chg","Density_chg","Tax_chg","PV_chg"
0.25,0.05,27.5,80874.861949415,322083.535779866,213081.543024697,132206.681075282,4041666.29215408,2724.72600931947,379428.03883969,1523796.05727846,61.8001503097289,843612.284880847,818182.767225145,763616.16185301,772527.891493374,843724.785670615,10.5502605810798,0.00388709558914302,86866.966573478,80426.2062934616,0.0219649492735583,-0.0554148461548445,-0.0215377879612784
0.25,0.05,30,82917.8394288545,330192.713234897,217058.424126646,134140.584697792,4045643.17325602,2725.94601057717,378166.743720944,1522473.92021545,61.8609598452271,846767.138652598,818046.674957982,763179.5850563,770425.02657935,847222.342515184,11.7702618387798,0.00433658794728053,90843.847675427,82469.1837729011,0.0229705328125838,-0.0585548371988068,-0.0223867605971583
0.25,0.05,5,49042.8226181917,195544.622914064,145221.882136474,96179.0595182822,3973806.63126585,2705.72290817316,396511.189517544,1548820.60980411,60.762524504006,803042.207192624,799713.6581426,789424.740640087,790736.521283834,790887.16731532,-8.45284056523042,-0.00311433059158361,19007.305685255,48594.1669622383,0.00480613657494899,-0.0128863852626371,-0.00546898472309532
0.25,0.05,7.5,53878.532470421,214789.501386101,156296.505674619,102417.973204198,3984881.254804,2708.68249286459,394225.263967804,1544459.84719353,60.9318639174578,810617.04370741,801827.301623953,785919.731058201,787518.727901224,798996.101089248,-5.49325587380008,-0.00202391310745209,30081.9292234,53429.8768144676,0.00760643631873514,-0.0185771912022371,-0.00826912415759706
0.25,0.1,0,40620.3971988275,162028.289853805,125749.83811735,85129.4409185227,3954334.58724673,2701.77409519983,400608.234169668,1556265.47945991,60.4647821472074,791351.046277686,792920.138748585,796567.836804478,796183.339902271,777309.91765662,-12.4016535385604,-0.00456921536651589,-464.738333869012,40171.7415428741,-0.000117512494467009,-0.00268680284676792,-0.000688473842417214
0.25,0.1,10,61638.6856122723,245699.69244258,175054.507660473,113415.822048201,4003639.25678985,2714.93789843586,391106.968569773,1536376.77927785,61.2186880287127,821174.196109796,808942.281024516,777302.746865612,785145.880827678,811071.795297538,0.762149697469795,0.000280803370166449,48839.931209254,61190.0299563189,0.0123495346257776,-0.0263401797976273,-0.0134594358630632
0.25,0.1,12.5,66108.8288591356,263476.172437824,184854.514039253,118745.685180118,4013439.26316863,2717.62387813539,388833.69738807,1532663.00473858,61.3685375767618,827555.11157947,811315.679139007,774620.514550213,780433.254559599,819512.338246606,3.44812939699978,0.00127041493116375,58639.937588034,65660.1732031822,0.0148275380772767,-0.0319994827196445,-0.0158441303458651
0.25,0.1,15,70210.402383963,279781.411560464,193653.656993454,123443.254609491,4022238.40612283,2720.07353345085,386671.532784915,1529400.75101634,61.5030831621364,832667.721488321,814438.891174556,770515.000037539,777583.004088117,827031.415913717,5.89778471245972,0.00217295608628176,67439.080542235,69761.7467280096,0.0170524658750766,-0.0373821860922137,-0.0179388936037485
0.25,0.1,17.5,73945.5805031931,294625.542925897,201514.967485415,127569.386982222,4030099.71661479,2722.29775564273,384638.097378256,1526546.21916902,61.6232885761701,837110.618522185,816137.155584308,767943.262263612,775539.222900538,833367.077640383,8.12200690433974,0.00299243956774542,75300.391034196,73496.9248472397,0.0190402558600473,-0.0424444184520228,-0.0197718498791783
0.25,0.1,2.5,46239.5847496668,184412.141346088,139501.43235639,93261.8476067233,3968086.18148577,2705.40849858607,398267.167301853,1550532.28516143,60.6750544778599,799826.272976381,797686.814180598,791747.257686959,791971.293735068,786852.220909556,-8.76725015232023,-0.00323017039570683,13286.855905171,45790.9290937134,0.00335967891448474,-0.00851488295982228,-0.00436988117284276
0.25,0.1,20,77325.4929344865,308054.055900242,208510.614580827,131185.12164634,4037095.36371021,2724.30898143054,382744.421925022,1524053.90676721,61.7302573387445,840726.551487546,818344.407099811,765822.867023722,773304.872226432,838894.280413697,10.1332326921497,0.00373344751048643,82296.038129608,76876.8372785331,0.0208091565094846,-0.0471587187572819,-0.0213722172604419
0.25,0.1,22.5,80366.7588579822,320133.973161677,214707.797470454,134341.038612472,4043292.54659983,2726.12200855558,380997.055196721,1521885.56973431,61.8250169765749,844035.008303182,819938.184092371,764268.311922148,770680.383979054,844368.26794955,11.9462598171899,0.00440143193481224,88493.221019235,79918.1032020288,0.0223761596313732,-0.0515087838576986,-0.0227645530914231
0.25,0.1,25,83101.9872473384,330995.655656178,220205.500297761,137103.513050423,4048790.24942714,2727.81607987726,379410.629543311,1520056.57889371,61.9090810324682,848432.571620753,819479.555443023,763440.016266817,768182.787162962,849252.924226659,13.6403311388699,0.00502558876123271,93990.923846542,82653.331591385,0.0237662940919878,-0.055458186554644,-0.0239389874359301
0.25,0.1,27.5,85536.2504239622,340660.043313914,225035.157841029,139498.907417067,4053619.90697041,2729.28793647362,377956.870984145,1518430.3079045,61.9829301680829,850921.881425527,821195.504424192,761863.149050029,765926.009929692,853710.963677994,15.1121877352298,0.00556787368771317,98820.58138981,85087.5947680088,0.0249875084054505,-0.0590773148522334,-0.0249832510051106
0.25,0.1,30,87704.038442105,349264.707814714,229288.898832655,141584.86039055,4057873.64796203,2730.60612129112,376640.477795456,1517019.07713935,62.0479731017787,854081.564205894,820801.172997476,760796.942386622,765460.931873984,856730.634780609,16.4303725527298,0.00605354040185757,103074.322381436,87255.3827861516,0.0260630979970919,-0.0623544724035335,-0.0258894326227689
0.25,0.1,5,51665.9982843148,206017.942902764,152358.9071803,100692.908895985,3980943.65630968,2708.84176456306,395876.137160401,1545317.33693906,60.8716550428951,807511.835884249,801284.833285676,788092.367178082,788342.987517183,795709.297206056,-5.33398417532999,-0.00196523168325013,26144.330729081,51217.3426283614,0.00661078567500861,-0.0144673465176516,-0.00771851155481207
0.25,0.1,7.5,56817.5347826164,226520.135382106,164226.5567995,107409.022016883,3992811.30592888,2712.04511498871,393476.381739443,1540621.91570541,61.0531204280294,815056.513666214,805361.676859151,782590.57310092,785490.124937311,804310.070672867,-2.13063374968033,-0.000785002132109747,38011.980348281,56368.879126663,0.0096116078766415,-0.0204415316369914,-0.0107335424867966
0.25,0.15,0,42480.5744663003,169458.296598174,130928.343888552,88447.7694222518,3959513.09301793,2704.33321948179,400195.231477565,1553646.18603199,60.5439654374413,794421.402523786,795336.231860008,794906.295276612,793738.114102797,781108.742723496,-9.8425292566003,-0.00362634190552158,4713.76743733299,42031.9188103469,0.00119191065064883,-0.00371497201595095,-0.00237037847080857
0.25,0.15,10,64776.3380201437,258215.538864387,183522.921578458,118746.583558314,4012107.67070784,2718.4996584862,390254.556401287,1532313.4353333,61.3481765156846,826115.891720128,811746.44541574,775937.182352803,780375.427541704,817930.36874029,4.32390974780992,0.00159308392237301,57308.345127239,64327.6823641903,0.0144908351623707,-0.0284622577594225,-0.0160685963772068
0.25,0.15,12.5,69513.7178350342,277054.703352043,193975.159114703,124461.441279669,4022559.90824408,2721.38158926865,387875.719444641,1528332.46213007,61.5079991739943,832473.782449994,815483.976239489,770942.456790255,777339.672520157,826317.656736703,7.20584053025959,0.00265489091250237,67760.582663484,69065.0621790808,0.0171337600431944,-0.0343843664141688,-0.0186248648672672
0.25,0.15,15,73859.3370320398,294330.238524781,203365.881066659,129506.544034619,4031950.63019604,2724.00173603451,385613.414331919,1524833.27011478,61.6515904519963,837912.464373138,817700.492844905,768285.336500631,773318.163017851,834731.802503563,9.82598729611982,0.0036202472521123,77151.30461544,73410.6813760864,0.0195082729271274,-0.040016369334881,-0.0208717712976093
0.25,0.15,17.5,77812.3584278194,310040.282372473,211746.953369348,133934.594941529,4040331.70249873,2726.37072791857,383487.224535394,1521775.18419591,61.7797434192683,841648.522615732,820719.400028585,766233.859342808,770117.178791541,841610.364257875,12.1949791801799,0.00449306909688829,85532.376918129,77363.702771866,0.0216274884960379,-0.045309513516308,-0.022835434019067
0.25,0.15,2.5,48447.1376886311,193226.497268759,145608.749114672,97161.6114260414,3974193.49824405,2708.2685532505,397751.937470811,1547501.37209854,60.7684399942208,802620.591824586,800478.288575566,790209.329075497,789939.546203849,790943.421058565,-5.90719548789002,-0.0021764233545436,19394.172663453,47998.4820326777,0.00490395872630289,-0.00979754633575181,-0.00631609561922297
0.25,0.15,20,81397.2856262598,324283.438837683,219220.26747164,137822.98184538,4047805.01660102,2728.58488134345,381525.949951524,1519176.08925138,61.8940160735273,846282.769869448,821598.755280292,764659.402126332,767413.974854928,847847.731153896,14.4091326050598,0.00530884288232158,93005.691020421,80948.6299703064,0.0235171707496871,-0.0501921016882385,-0.0245043687669791
0.25,0.15,22.5,84611.6770875002,337051.207792774,225819.355796849,141207.678709349,4054404.10492623,2730.52413430403,379706.489928042,1516871.78232398,61.9949211510189,850735.14404969,822784.420414807,762804.417539376,764349.101507752,853728.633220235,16.34838556564,0.00602333344597872,99604.77934563,84163.0214315468,0.0251857986071167,-0.0547216428667225,-0.0259840137907541
0.25,0.15,25,87489.5468328942,348479.60207172,231647.939327229,144158.392494335,4060232.68845661,2732.26651385741,378041.778368694,1514871.83798051,62.0840446244164,855142.480586996,821905.607232127,761280.716573231,764434.410737562,857467.081333569,18.0907651190196,0.00666528876305406,105433.36287601,87040.8911769408,0.0266595986790144,-0.0588659381307288,-0.0272682210551836
0.25,0.15,27.5,90056.9714424929,358672.942993421,236784.897860908,146727.926418415,4065369.64699029,2733.82883158813,376528.374334141,1513138.36638738,62.1625926258019,858883.774014183,823264.874556714,758596.84699988,762554.932221524,862066.823261905,19.6530828497398,0.00724090282616197,110570.321409689,89608.3157865395,0.0279585163005598,-0.062633553690137,-0.028381320437098
0.25,0.15,30,92341.1696180326,367739.961315575,241307.957387965,148966.787769932,4069892.70651734,2735.22562597043,375159.84490083,1511634.69609234,62.2317536446556,862377.735910995,823448.978652532,757113.398723485,760900.928000823,866049.266099359,21.0498772320398,0.00775553213229618,115093.380936746,91892.5139620792,0.0291022050581162,-0.0660405042920451,-0.0293468594644725
0.25,0.15,5,54206.9830005089,216160.043671221,159343.927223347,105136.944222838,3987928.67635273,2711.9631684907,395246.299905638,1541891.43682248,60.9784613097596,811858.292749095,803839.961744463,785358.202536467,786061.752332364,800808.133380286,-2.21258024769031,-0.000815194170354916,33129.350772128,53758.3273445555,0.00837699919635493,-0.0160353247883325,-0.00991835568111821
0.25,0.15,7.5,59660.773302507,237864.968449959,171971.851225652,112311.077923145,4000556.60035503,2715.34392092806,392722.55934992,1536813.03471687,61.1715518682149,818241.515041174,809323.808481397,779401.08634938,784416.985778844,809170.859673979,1.1681721896698,0.000430396664701238,45757.274774433,59212.1176465536,0.0115700623489199,-0.0223181705906041,-0.0131793068655911
0.25,0.2,0,44279.7805969677,176642.783372804,135984.76927999,91704.988683022,3964569.51840937,2706.92293674464,399795.695529355,1551140.69817651,60.6212820258562,796924.857881456,797457.006265888,793237.406599995,792147.815162723,784800.126693712,-7.25281199375013,-0.00267219688965292,9770.19282877099,43831.1249410143,0.002470464876835,-0.00470961575988915,-0.00397920609416358
0.25,0.2,10,67811.7851986526,270319.823569467,191781.765880149,123969.980681496,4020366.51500953,2722.06212096095,389418.180087117,1528352.10013528,61.4744605238967,831043.530732475,815617.701000415,771911.84317419,777058.608454619,824732.478643447,7.88637222255966,0.00290562327300492,65567.18942893,67363.1295426992,0.0165791444852401,-0.0305444145019991,-0.0186122548818783
0.25,0.2,12.5,72806.5769035597,290182.612441143,202871.844410964,130065.267507404,4031456.59354034,2725.13674848987,386939.795888994,1524115.72432162,61.6440362559362,837439.513649504,818524.044454615,768668.609113235,772924.123806073,833897.9409545,10.9609997514799,0.00403842667762944,76657.267959745,72357.9212476063,0.0193833521372155,-0.036714345765462,-0.0213325228795948
0.25,0.2,15,77397.2957814648,308432.660977549,212861.185111189,135463.889329724,4041445.93424057,2728.00488093453,384601.257703752,1520457.92594983,61.7967808697029,841685.328073467,821884.953777225,766671.308473551,769009.440788705,842192.534174452,13.8291321961397,0.00509514986366222,86646.60865997,76948.6401255114,0.0219092301598023,-0.0425361307295744,-0.0236812738616951
0.25,0.2,17.5,81559.975830234,324976.213852852,221754.62368091,140194.647850676,4050339.37281029,2730.54004030332,382393.624582249,1517220.15819326,61.9327683067276,848023.742546575,823257.675524832,764316.113635827,765166.162407995,849573.303351135,16.3642915649298,0.00602919378840383,95540.047229691,81111.3201742806,0.0241580012952167,-0.0480320278648667,-0.0257603141545407
0.25,0.2,2.5,50574.879300096,201719.253434801,151535.044843314,100960.165543218,3980119.79397269,2711.13562982585,397244.804537135,1544579.50866588,60.859057561416,805563.818431758,802828.423760917,789053.27479098,787332.007610236,795339.949411284,-3.04011891254004,-0.00112008918875395,25320.468392095,50126.2236441426,0.00640246604380645,-0.0110600525059368,-0.00819228695331897
0.25,0.2,20,85321.0247394562,339919.670094765,229664.383524989,144343.358785532,4058249.13265437,2732.82399484045,380341.767649866,1514398.46744624,62.0537145481891,853366.414955997,823099.93865328,763077.230352592,762985.86592735,855717.301914798,18.6482461020596,0.00687068481498576,103449.80707377,84872.3690835028,0.0261580420540264,-0.0531401205668983,-0.0275721824533401
0.25,0.2,22.5,88700.0258413584,353341.909099678,236668.077351463,147968.051510105,4065252.82648084,2734.87342877806,378451.53085661,1511946.76138658,62.160806351399,858159.809637178,824376.09452679,759973.516345137,761428.15335896,861312.866985083,20.6976800396696,0.0076257700148159,110453.500900244,88251.370185405,0.0279289773783988,-0.0578458603367414,-0.0291464756292182
0.25,0.2,25,91722.109172757,365343.665526348,242852.390148566,151130.280975809,4071437.13927794,2736.70775532244,376723.849471274,1509820.01432879,62.2553691957301,862839.905182813,825431.903741859,756937.715829311,759759.37238422,866465.852359388,22.5320065840497,0.00830160191156493,116637.813697347,91273.4535168036,0.029492726203048,-0.0621469188250745,-0.0305121056429413
0.25,0.2,27.5,94413.8660191955,376031.251105271,248295.364068986,153881.49804979,4076880.11319836,2738.34734544396,375155.913848091,1507980.17050013,62.3385964050292,865834.140410754,826901.594773253,754663.603626993,757354.440317137,872123.940695896,24.1715967055698,0.00890568590365048,122080.787617767,93965.2103632421,0.0308690220583698,-0.0660502906380084,-0.0316935089244353
